open_time,open,high,low,close,volume,close_time,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,bb_basis,bb_standard_deviation,bb_upper,bb_lower,pvo_fast_volume_ema,pvo_slow_volume_ema,pvo,pvo_signal,pvo_histogram
2023-10-30 00:00:00+00:00,34525.88,34856.0,34062.84,34474.73,33657.95976,2023-10-30 23:59:59.999000+00:00,1159771907.6421053,1117727,15237.56781,525162190.5371194,,,,,38731.84850854187,35136.90762851317,10.231238668002346,21.066390392706907,-10.835151724704561
2023-10-31 00:00:00+00:00,34474.74,34720.49,34025.0,34639.77,32737.89822,2023-10-31 23:59:59.999000+00:00,1125442444.4884882,1179053,15843.795,544722903.4968481,,,,,37809.70231030466,34959.203227882565,8.15378732701954,18.48386977956943,-10.330082452549892
2023-11-01 00:00:00+00:00,34639.78,35582.0,34097.39,35421.43,53473.28165,2023-11-01 23:59:59.999000+00:00,1856348820.4794536,1624635,25779.0029,895387891.4676665,,,,,40219.483747180864,36330.616444335705,10.704104921543305,16.92791680796421,-6.223811886420904
2023-11-02 00:00:00+00:00,35421.43,35984.99,34300.0,34941.59,48015.57732,2023-11-02 23:59:59.999000+00:00,1686141698.092171,1450837,23303.3535,818365718.954931,,,,,41418.88275838381,37196.169101792315,11.352549895757996,15.812843425522967,-4.4602935297649715
2023-11-03 00:00:00+00:00,34941.58,34946.5,34120.0,34716.78,39071.20644,2023-11-03 23:59:59.999000+00:00,1347962831.5658624,1237373,19168.85669,661176167.7749345,32149.4745,2804.182980514068,37757.840461028136,26541.108538971865,41057.70178632476,37335.06075647436,9.970898545289888,14.644454449476353,-4.673555904186465
2023-11-04 00:00:00+00:00,34716.78,35255.0,34585.18,35062.07,18377.55545,2023-11-04 23:59:59.999000+00:00,639958598.4198353,794787,9229.16649,321479754.9172934,32544.870499999997,2623.661844770542,37792.19418954108,27297.546810458913,37568.448503813255,35930.80110414293,4.557781483701744,12.627119856321432,-8.069338372619688
2023-11-05 00:00:00+00:00,35062.06,35380.0,34448.0,35011.88,24528.73376,2023-11-05 23:59:59.999000+00:00,859350974.0014893,1038468,11870.33193,415912075.9000027,32870.4255,2502.836153791287,37876.09780758257,27864.753192417425,35562.3385432266,35086.203523095304,1.3570434310964505,10.373104571276437,-9.016061140179987
2023-11-06 00:00:00+00:00,35011.89,35276.33,34725.9,35046.09,22346.47086,2023-11-06 23:59:59.999000+00:00,782427702.2653205,988246,10770.27727,377126281.15309054,33202.9345,2321.473224158479,37845.88094831696,28559.988051683045,33529.128130422505,34142.519622125285,-1.7965618779502295,7.939171281431103,-9.735733159381333
2023-11-07 00:00:00+00:00,35046.09,35888.0,34523.06,35399.12,38688.73692,2023-11-07 23:59:59.999000+00:00,1358031361.1978528,1352796,19375.26868,680382009.6599416,33556.8905,2076.767235754831,37710.42497150967,29403.35602849034,34322.91409804981,34479.27645900489,-0.4534966420800309,6.260637696728876,-6.714134338808908
2023-11-08 00:00:00+00:00,35399.13,36106.0,35100.0,35624.72,33401.34137,2023-11-08 23:59:59.999000+00:00,1185492160.4927278,1132568,17192.8245,610314635.3798897,33902.441,1798.480769352013,37499.402538704024,30305.479461295974,34181.13367834984,34399.4294153749,-0.6345911566995092,4.8815919260432,-5.5161830827427085
2023-11-09 00:00:00+00:00,35624.72,37972.24,35534.05,36701.09,82537.88885,2023-11-09 23:59:59.999000+00:00,3033417922.7826815,2138765,42156.81236,1550254981.0451877,34254.0435,1614.449246536649,37482.9419930733,31025.1450069267,41620.63447398833,37965.24122534713,9.628262933835154,5.830926127601591,3.797336806233563
2023-11-10 00:00:00+00:00,36701.1,37526.0,36324.71,37301.63,43414.04898,2023-11-10 23:59:59.999000+00:00,1605069174.5241032,1297729,21388.56879,790671818.768367,34623.634999999995,1410.8915929847326,37445.41818596946,31801.85181403053,41896.544397990125,38368.85661458067,9.194143622379636,6.5035696265572005,2.6905739958224357
2023-11-11 00:00:00+00:00,37301.63,37408.26,36666.93,37130.0,22984.97235,2023-11-11 23:59:59.999000+00:00,851924612.7339427,923300,10728.65792,397673179.6679197,34980.512,1051.1698605154115,37082.85172103083,32878.17227896918,38987.071775222415,37229.30963201914,4.721447054960989,6.147145112237959,-1.4256980572769695
2023-11-12 00:00:00+00:00,37129.99,37222.22,36731.1,37064.13,17687.18874,2023-11-12 23:59:59.999000+00:00,655570813.1382711,810885,8506.46051,315285367.544748,35180.219,1048.6389620260086,37277.496924052015,33082.94107594798,35710.166692880506,35781.7451214992,-0.2000417485945643,4.877707740071455,-5.0777494886660195
2023-11-13 00:00:00+00:00,37064.13,37417.99,36333.0,36462.93,32798.18252,2023-11-13 23:59:59.999000+00:00,1208037462.3041444,1217191,15442.44512,568916594.9113175,35307.22900000001,1042.456511706355,37392.142023412714,33222.3159765873,35262.169127821966,35560.74048435112,-0.8396095032400722,3.7342442914091496,-4.573853794649222
2023-11-14 00:00:00+00:00,36462.93,36744.0,34800.0,35551.19,45503.68416,2023-11-14 23:59:59.999000+00:00,1639130785.08681,1404428,21205.18615,763841642.8808781,35359.986,1026.6487021975827,37413.28340439516,33306.688595604835,36837.786825080126,36297.25483069548,1.4891814736566156,3.285231727858643,-1.7960502542020276
